id,title,scan_url,card_type_id,card_rarity_id,card_set_id,type_id,card_number,set_raw,card_type_raw,pokemon_type_raw,rarity_raw
3409,"Psychic Energy",NULL,0,0,0,0,127,"Diamond &amp; Pearl","Energy - Basic Energy",n/a,Common
3410,"Fighting Energy",NULL,0,0,0,0,128,"Diamond &amp; Pearl","Energy - Basic Energy",n/a,Common
3411,"Darkness Energy",NULL,0,0,0,0,129,"Diamond &amp; Pearl","Energy - Basic Energy",n/a,Common
3412,Aggron,NULL,0,0,0,0,1,"Mysterious Treasures","Pokémon - Stage 2",Metal,"Rare Holo"
3413,Alakazam,NULL,0,0,0,0,2,"Mysterious Treasures","Pokémon - Stage 2",Psychic,"Rare Holo"
3414,Ambipom,NULL,0,0,0,0,3,"Mysterious Treasures","Pokémon - Stage 1",Colorless,"Rare Holo"
3415,Azelf,NULL,0,0,0,0,4,"Mysterious Treasures","Pokémon - Basic",Psychic,"Rare Holo"
3416,Blissey,NULL,0,0,0,0,5,"Mysterious Treasures","Pokémon - Stage 1",Colorless,"Rare Holo"
3417,Bronzong,NULL,0,0,0,0,6,"Mysterious Treasures","Pokémon - Stage 1",Metal,"Rare Holo"
3418,Celebi,NULL,0,0,0,0,7,"Mysterious Treasures","Pokémon - Basic",Grass,"Rare Holo"
3419,Feraligatr,NULL,0,0,0,0,8,"Mysterious Treasures","Pokémon - Stage 2",Water,"Rare Holo"
3420,Garchomp,NULL,0,0,0,0,9,"Mysterious Treasures","Pokémon - Stage 2",Colorless,"Rare Holo"
3421,Honchkrow,NULL,0,0,0,0,10,"Mysterious Treasures","Pokémon - Stage 1",Darkness,"Rare Holo"
3422,Lumineon,NULL,0,0,0,0,11,"Mysterious Treasures","Pokémon - Stage 1",Water,"Rare Holo"
3423,Magmortar,NULL,0,0,0,0,12,"Mysterious Treasures","Pokémon - Stage 1",Fire,"Rare Holo"
3424,Meganium,NULL,0,0,0,0,13,"Mysterious Treasures","Pokémon - Stage 2",Grass,"Rare Holo"
3425,Mesprit,NULL,0,0,0,0,14,"Mysterious Treasures","Pokémon - Basic",Psychic,"Rare Holo"
3426,Raichu,NULL,0,0,0,0,15,"Mysterious Treasures","Pokémon - Stage 1",Lightning,"Rare Holo"
3427,Typhlosion,NULL,0,0,0,0,16,"Mysterious Treasures","Pokémon - Stage 2",Fire,"Rare Holo"
3428,Tyranitar,NULL,0,0,0,0,17,"Mysterious Treasures","Pokémon - Stage 2",Darkness,"Rare Holo"
3429,Uxie,NULL,0,0,0,0,18,"Mysterious Treasures","Pokémon - Basic",Psychic,"Rare Holo"
3430,Abomasnow,NULL,0,0,0,0,19,"Mysterious Treasures","Pokémon - Stage 1",Grass,Rare
3431,Ariados,NULL,0,0,0,0,20,"Mysterious Treasures","Pokémon - Stage 1",Grass,Rare
3432,Bastiodon,NULL,0,0,0,0,21,"Mysterious Treasures","Pokémon - Stage 2",Metal,Rare
3433,Chimecho,NULL,0,0,0,0,22,"Mysterious Treasures","Pokémon - Basic",Psychic,Rare
3434,Crobat,NULL,0,0,0,0,23,"Mysterious Treasures","Pokémon - Stage 2",Psychic,Rare
3435,Exeggutor,NULL,0,0,0,0,24,"Mysterious Treasures","Pokémon - Stage 1",Grass,Rare
3436,Glalie,NULL,0,0,0,0,25,"Mysterious Treasures","Pokémon - Stage 1",Water,Rare
3437,Gyarados,NULL,0,0,0,0,26,"Mysterious Treasures","Pokémon - Stage 1",Water,Rare
3438,Kricketune,NULL,0,0,0,0,27,"Mysterious Treasures","Pokémon - Stage 1",Grass,Rare
3439,Manectric,NULL,0,0,0,0,28,"Mysterious Treasures","Pokémon - Stage 1",Lightning,Rare
3440,Mantine,NULL,0,0,0,0,29,"Mysterious Treasures","Pokémon - Basic",Water,Rare
3441,"Mr. Mime",NULL,0,0,0,0,30,"Mysterious Treasures","Pokémon - Basic",Psychic,Rare
3442,Nidoqueen,NULL,0,0,0,0,31,"Mysterious Treasures","Pokémon - Stage 2",Psychic,Rare
3443,Ninetales,NULL,0,0,0,0,32,"Mysterious Treasures","Pokémon - Stage 1",Fire,Rare
3444,Rampardos,NULL,0,0,0,0,33,"Mysterious Treasures","Pokémon - Stage 2",Fighting,Rare
3445,Slaking,NULL,0,0,0,0,34,"Mysterious Treasures","Pokémon - Stage 2",Colorless,Rare
3446,Sudowoodo,NULL,0,0,0,0,35,"Mysterious Treasures","Pokémon - Basic",Fighting,Rare
3447,Toxicroak,NULL,0,0,0,0,36,"Mysterious Treasures","Pokémon - Stage 1",Psychic,Rare
3448,"Unown I",NULL,0,0,0,0,37,"Mysterious Treasures","Pokémon - Basic",Psychic,Rare
3449,Ursaring,NULL,0,0,0,0,38,"Mysterious Treasures","Pokémon - Stage 1",Colorless,Rare
3450,Walrein,NULL,0,0,0,0,39,"Mysterious Treasures","Pokémon - Stage 2",Water,Rare
3451,Whiscash,NULL,0,0,0,0,40,"Mysterious Treasures","Pokémon - Stage 1",Water,Rare
3452,Bayleef,NULL,0,0,0,0,41,"Mysterious Treasures","Pokémon - Stage 1",Grass,Uncommon
3453,Chingling,NULL,0,0,0,0,42,"Mysterious Treasures","Pokémon - Basic",Psychic,Uncommon
3454,Cranidos,NULL,0,0,0,0,43,"Mysterious Treasures","Pokémon - Stage 1",Fighting,Uncommon
3455,Croconaw,NULL,0,0,0,0,44,"Mysterious Treasures","Pokémon - Stage 1",Water,Uncommon
3456,Dewgong,NULL,0,0,0,0,45,"Mysterious Treasures","Pokémon - Stage 1",Water,Uncommon
3457,Dodrio,NULL,0,0,0,0,46,"Mysterious Treasures","Pokémon - Stage 1",Colorless,Uncommon
3458,Dunsparce,NULL,0,0,0,0,47,"Mysterious Treasures","Pokémon - Basic",Colorless,Uncommon
3459,Gabite,NULL,0,0,0,0,48,"Mysterious Treasures","Pokémon - Stage 1",Colorless,Uncommon
3460,Girafarig,NULL,0,0,0,0,49,"Mysterious Treasures","Pokémon - Basic",Colorless,Uncommon
3461,Golbat,NULL,0,0,0,0,50,"Mysterious Treasures","Pokémon - Stage 1",Psychic,Uncommon
3462,Graveler,NULL,0,0,0,0,51,"Mysterious Treasures","Pokémon - Stage 1",Fighting,Uncommon
3463,Happiny,NULL,0,0,0,0,52,"Mysterious Treasures","Pokémon - Basic",Colorless,Uncommon
3464,Lairon,NULL,0,0,0,0,53,"Mysterious Treasures","Pokémon - Stage 1",Metal,Uncommon
3465,Magmar,NULL,0,0,0,0,54,"Mysterious Treasures","Pokémon - Basic",Fire,Uncommon
3466,Masquerain,NULL,0,0,0,0,55,"Mysterious Treasures","Pokémon - Stage 1",Grass,Uncommon
3467,Nidorina,NULL,0,0,0,0,56,"Mysterious Treasures","Pokémon - Stage 1",Psychic,Uncommon
3468,Octillery,NULL,0,0,0,0,57,"Mysterious Treasures","Pokémon - Stage 1",Water,Uncommon
3469,Parasect,NULL,0,0,0,0,58,"Mysterious Treasures","Pokémon - Stage 1",Grass,Uncommon
3470,Pupitar,NULL,0,0,0,0,59,"Mysterious Treasures","Pokémon - Stage 1",Fighting,Uncommon
3471,Quilava,NULL,0,0,0,0,60,"Mysterious Treasures","Pokémon - Stage 1",Fire,Uncommon
3472,Sandslash,NULL,0,0,0,0,61,"Mysterious Treasures","Pokémon - Stage 1",Fighting,Uncommon
3473,Sealeo,NULL,0,0,0,0,62,"Mysterious Treasures","Pokémon - Stage 1",Water,Uncommon
3474,Shieldon,NULL,0,0,0,0,63,"Mysterious Treasures","Pokémon - Stage 1",Metal,Uncommon
3475,Tropius,NULL,0,0,0,0,64,"Mysterious Treasures","Pokémon - Basic",Grass,Uncommon
3476,"Unown E",NULL,0,0,0,0,65,"Mysterious Treasures","Pokémon - Basic",Psychic,Uncommon
3477,"Unown M",NULL,0,0,0,0,66,"Mysterious Treasures","Pokémon - Basic",Psychic,Uncommon
3478,"Unown T",NULL,0,0,0,0,67,"Mysterious Treasures","Pokémon - Basic",Psychic,Uncommon
3479,Vigoroth,NULL,0,0,0,0,68,"Mysterious Treasures","Pokémon - Stage 1",Colorless,Uncommon
3480,Abra,NULL,0,0,0,0,69,"Mysterious Treasures","Pokémon - Basic",Psychic,Common
3481,Aipom,NULL,0,0,0,0,70,"Mysterious Treasures","Pokémon - Basic",Colorless,Common
3482,Aron,NULL,0,0,0,0,71,"Mysterious Treasures","Pokémon - Basic",Metal,Common
3483,Barboach,NULL,0,0,0,0,72,"Mysterious Treasures","Pokémon - Basic",Water,Common
3484,Bidoof,NULL,0,0,0,0,73,"Mysterious Treasures","Pokémon - Basic",Colorless,Common
3485,Bronzor,NULL,0,0,0,0,74,"Mysterious Treasures","Pokémon - Basic",n/a,Common
3486,Buizel,NULL,0,0,0,0,75,"Mysterious Treasures","Pokémon - Basic",Water,Common
3487,Chansey,NULL,0,0,0,0,76,"Mysterious Treasures","Pokémon - Basic",Colorless,Common
3488,Chikorita,NULL,0,0,0,0,77,"Mysterious Treasures","Pokémon - Basic",Grass,Common
3489,Croagunk,NULL,0,0,0,0,78,"Mysterious Treasures","Pokémon - Basic",Psychic,Common
3490,Cyndaquil,NULL,0,0,0,0,79,"Mysterious Treasures","Pokémon - Basic",Fire,Common
3491,Doduo,NULL,0,0,0,0,80,"Mysterious Treasures","Pokémon - Basic",Colorless,Common
3492,Electrike,NULL,0,0,0,0,81,"Mysterious Treasures","Pokémon - Basic",Lightning,Common
3493,Exeggcute,NULL,0,0,0,0,82,"Mysterious Treasures","Pokémon - Basic",Grass,Common
3494,Finneon,NULL,0,0,0,0,83,"Mysterious Treasures","Pokémon - Basic",Water,Common
3495,Geodude,NULL,0,0,0,0,84,"Mysterious Treasures","Pokémon - Basic",Fighting,Common
3496,Gible,NULL,0,0,0,0,85,"Mysterious Treasures","Pokémon - Basic",Colorless,Common
3497,Kricketot,NULL,0,0,0,0,86,"Mysterious Treasures","Pokémon - Basic",Grass,Common
3498,Larvitar,NULL,0,0,0,0,87,"Mysterious Treasures","Pokémon - Basic",Fighting,Common
3499,Magby,NULL,0,0,0,0,88,"Mysterious Treasures","Pokémon - Basic",Fire,Common
3500,Magikarp,NULL,0,0,0,0,89,"Mysterious Treasures","Pokémon - Basic",Water,Common
3501,Murkrow,NULL,0,0,0,0,90,"Mysterious Treasures","Pokémon - Basic",Darkness,Common
3502,"Nidoran Female",NULL,0,0,0,0,91,"Mysterious Treasures","Pokémon - Basic",Psychic,Common
3503,Paras,NULL,0,0,0,0,92,"Mysterious Treasures","Pokémon - Basic",Grass,Common
3504,Pichu,NULL,0,0,0,0,93,"Mysterious Treasures","Pokémon - Basic",Lightning,Common
3505,Pikachu,NULL,0,0,0,0,94,"Mysterious Treasures","Pokémon - Basic",Lightning,Common
3506,Remoraid,NULL,0,0,0,0,95,"Mysterious Treasures","Pokémon - Basic",Water,Common
3507,Sandshrew,NULL,0,0,0,0,96,"Mysterious Treasures","Pokémon - Basic",Fighting,Common
3508,Seel,NULL,0,0,0,0,97,"Mysterious Treasures","Pokémon - Basic",Water,Common
3509,Shinx,NULL,0,0,0,0,98,"Mysterious Treasures","Pokémon - Basic",Lightning,Common
3510,Slakoth,NULL,0,0,0,0,99,"Mysterious Treasures","Pokémon - Basic",Colorless,Common
3511,Snorunt,NULL,0,0,0,0,100,"Mysterious Treasures","Pokémon - Basic",Water,Common
3512,Snover,NULL,0,0,0,0,101,"Mysterious Treasures","Pokémon - Basic",Grass,Common
3513,Spheal,NULL,0,0,0,0,102,"Mysterious Treasures","Pokémon - Basic",Water,Common
3514,Spinarak,NULL,0,0,0,0,103,"Mysterious Treasures","Pokémon - Basic",Grass,Common
3515,Surskit,NULL,0,0,0,0,104,"Mysterious Treasures","Pokémon - Basic",Grass,Common
3516,Teddiursa,NULL,0,0,0,0,105,"Mysterious Treasures","Pokémon - Basic",Colorless,Common
3517,Totodile,NULL,0,0,0,0,106,"Mysterious Treasures","Pokémon - Basic",Water,Common
3518,Vulpix,NULL,0,0,0,0,107,"Mysterious Treasures","Pokémon - Basic",Fire,Common
3519,Zubat,NULL,0,0,0,0,108,"Mysterious Treasures","Pokémon - Basic",Psychic,Common
3520,"Bebe\'s Search",NULL,0,0,0,0,109,"Mysterious Treasures",Trainer,n/a,Uncommon
3521,"Dusk Ball",NULL,0,0,0,0,110,"Mysterious Treasures",Trainer,n/a,Uncommon
3522,"Fossil Excavator",NULL,0,0,0,0,111,"Mysterious Treasures",Trainer,n/a,Uncommon
3523,"Lake Boundary",NULL,0,0,0,0,112,"Mysterious Treasures",Trainer,n/a,Uncommon
3524,"Night Maintenance",NULL,0,0,0,0,113,"Mysterious Treasures",Trainer,n/a,Uncommon
3525,"Quick Ball",NULL,0,0,0,0,114,"Mysterious Treasures",Trainer,n/a,Uncommon
3526,"Team Galactic\'s Wager",NULL,0,0,0,0,115,"Mysterious Treasures",Trainer,n/a,Uncommon
3527,"Armor Fossil",NULL,0,0,0,0,116,"Mysterious Treasures",Trainer,n/a,Common
3528,"Skull Fossil",NULL,0,0,0,0,117,"Mysterious Treasures",Trainer,n/a,Common
3529,"Multi Energy",NULL,0,0,0,0,118,"Mysterious Treasures","Energy - Special Energy",n/a,Rare
3530,"Darkness Energy",NULL,0,0,0,0,119,"Mysterious Treasures","Energy - Special Energy",n/a,Uncommon
3531,"Metal Energy",NULL,0,0,0,0,120,"Mysterious Treasures","Energy - Special Energy",n/a,Uncommon
3532,"Electivire LV.X",NULL,0,0,0,0,121,"Mysterious Treasures","Pokémon - Level-Up",Lightning,"Rare Holo"
3533,"Lucario LV.X",NULL,0,0,0,0,122,"Mysterious Treasures","Pokémon - Level-Up",Fighting,"Rare Holo"
3534,"Magmortar LV.X",NULL,0,0,0,0,123,"Mysterious Treasures","Pokémon - Level-Up",Fire,"Rare Holo"
3535,Ampharos,NULL,0,0,0,0,1,"Secret Wonders","Pokémon - Stage 2",Lightning,Rare
3536,Blastoise,NULL,0,0,0,0,2,"Secret Wonders","Pokémon - Stage 2",Water,Rare
3537,Charizard,NULL,0,0,0,0,3,"Secret Wonders","Pokémon - Stage 2",Fire,Rare
3538,Entei,NULL,0,0,0,0,4,"Secret Wonders","Pokémon - Basic",Fire,Rare
3539,Flygon,NULL,0,0,0,0,5,"Secret Wonders","Pokémon - Stage 2",Fighting,Rare
3540,Gallade,NULL,0,0,0,0,6,"Secret Wonders","Pokémon - Stage 2",Fighting,Rare
3541,Gardevoir,NULL,0,0,0,0,7,"Secret Wonders","Pokémon - Stage 2",Psychic,Rare
3542,"Gastrodon East Sea",NULL,0,0,0,0,8,"Secret Wonders","Pokémon - Stage 1",Water,Rare
3543,"Gastrodon West Sea",NULL,0,0,0,0,9,"Secret Wonders","Pokémon - Stage 1",Fighting,Rare
3544,Ho-Oh,NULL,0,0,0,0,10,"Secret Wonders","Pokémon - Basic",Fire,"Rare Holo"
3545,Jumpluff,NULL,0,0,0,0,11,"Secret Wonders","Pokémon - Stage 2",Grass,Rare
3546,Lickilicky,NULL,0,0,0,0,12,"Secret Wonders","Pokémon - Stage 1",Colorless,Rare
3547,Ludicolo,NULL,0,0,0,0,13,"Secret Wonders","Pokémon - Stage 2",Water,Rare
3548,Lugia,NULL,0,0,0,0,14,"Secret Wonders","Pokémon - Basic",Colorless,Rare
3549,Mew,NULL,0,0,0,0,15,"Secret Wonders","Pokémon - Basic",Psychic,Rare
3550,Raikou,NULL,0,0,0,0,16,"Secret Wonders","Pokémon - Basic",Lightning,Rare
3551,Roserade,NULL,0,0,0,0,17,"Secret Wonders","Pokémon - Stage 1",Grass,Rare
3552,Salamence,NULL,0,0,0,0,18,"Secret Wonders","Pokémon - Stage 2",Colorless,Rare
3553,Suicune,NULL,0,0,0,0,19,"Secret Wonders","Pokémon - Basic",Water,Rare
3554,Venusaur,NULL,0,0,0,0,20,"Secret Wonders","Pokémon - Stage 2",Grass,Rare
3555,Absol,NULL,0,0,0,0,21,"Secret Wonders","Pokémon - Basic",Darkness,Rare
3556,Arcanine,NULL,0,0,0,0,22,"Secret Wonders","Pokémon - Stage 1",Fire,Rare
3557,Banette,NULL,0,0,0,0,23,"Secret Wonders","Pokémon - Stage 1",Psychic,Rare
3558,Dugtrio,NULL,0,0,0,0,24,"Secret Wonders","Pokémon - Stage 1",Fighting,Rare
3559,Electivire,NULL,0,0,0,0,25,"Secret Wonders","Pokémon - Stage 1",Lightning,Rare
3560,Electrode,NULL,0,0,0,0,26,"Secret Wonders","Pokémon - Stage 1",Lightning,Rare
3561,Furret,NULL,0,0,0,0,27,"Secret Wonders","Pokémon - Stage 1",Colorless,Rare
3562,Golduck,NULL,0,0,0,0,28,"Secret Wonders","Pokémon - Stage 1",Water,Rare
3563,Golem,NULL,0,0,0,0,29,"Secret Wonders","Pokémon - Stage 2",Fighting,Rare
3564,Jynx,NULL,0,0,0,0,30,"Secret Wonders","Pokémon - Basic",Psychic,Rare
3565,Magmortar,NULL,0,0,0,0,31,"Secret Wonders","Pokémon - Stage 1",Fire,Rare
3566,Minun,NULL,0,0,0,0,32,"Secret Wonders","Pokémon - Basic",Lightning,Rare
3567,Mothim,NULL,0,0,0,0,33,"Secret Wonders","Pokémon - Stage 1",Grass,Rare
3568,Nidoking,NULL,0,0,0,0,34,"Secret Wonders","Pokémon - Stage 2",Psychic,Rare
3569,Pidgeot,NULL,0,0,0,0,35,"Secret Wonders","Pokémon - Stage 2",Colorless,Rare
3570,Plusle,NULL,0,0,0,0,36,"Secret Wonders","Pokémon - Basic",Lightning,Rare
3571,Sharpedo,NULL,0,0,0,0,37,"Secret Wonders","Pokémon - Stage 1",Darkness,Rare
3572,Sunflora,NULL,0,0,0,0,38,"Secret Wonders","Pokémon - Stage 1",Grass,Rare
3573,"Unown S",NULL,0,0,0,0,39,"Secret Wonders","Pokémon - Basic",Psychic,Rare
3574,Weavile,NULL,0,0,0,0,40,"Secret Wonders","Pokémon - Stage 1",Water,Rare
3575,"Wormadam Plant Cloak",NULL,0,0,0,0,41,"Secret Wonders","Pokémon - Stage 1",Grass,Rare
3576,"Wormadam Sandy Cloak",NULL,0,0,0,0,42,"Secret Wonders","Pokémon - Stage 1",Fighting,Rare
3577,"Wormadam Trash Cloak",NULL,0,0,0,0,43,"Secret Wonders","Pokémon - Stage 1",Metal,Rare
3578,Xatu,NULL,0,0,0,0,44,"Secret Wonders","Pokémon - Stage 1",Psychic,Rare
3579,Breloom,NULL,0,0,0,0,45,"Secret Wonders","Pokémon - Stage 1",Grass,Uncommon
3580,Charmeleon,NULL,0,0,0,0,46,"Secret Wonders","Pokémon - Stage 1",Fire,Uncommon
3581,Cloyster,NULL,0,0,0,0,47,"Secret Wonders","Pokémon - Stage 1",Water,Uncommon
3582,Donphan,NULL,0,0,0,0,48,"Secret Wonders","Pokémon - Stage 1",Fighting,Uncommon
3583,Farfetch\'d,NULL,0,0,0,0,49,"Secret Wonders","Pokémon - Basic",Colorless,Uncommon
3584,Flaaffy,NULL,0,0,0,0,50,"Secret Wonders","Pokémon - Stage 1",Lightning,Uncommon
3585,Ivysaur,NULL,0,0,0,0,51,"Secret Wonders","Pokémon - Stage 1",Grass,Uncommon
3586,Kecleon,NULL,0,0,0,0,52,"Secret Wonders","Pokémon - Basic",Colorless,Uncommon
3587,Kirlia,NULL,0,0,0,0,53,"Secret Wonders","Pokémon - Stage 1",Psychic,Uncommon
3588,Lombre,NULL,0,0,0,0,54,"Secret Wonders","Pokémon - Stage 1",Water,Uncommon
3589,Miltank,NULL,0,0,0,0,55,"Secret Wonders","Pokémon - Basic",Colorless,Uncommon
3590,Muk,NULL,0,0,0,0,56,"Secret Wonders","Pokémon - Stage 1",Psychic,Uncommon
3591,Nidorino,NULL,0,0,0,0,57,"Secret Wonders","Pokémon - Stage 1",Psychic,Uncommon
3592,Pidgeotto,NULL,0,0,0,0,58,"Secret Wonders","Pokémon - Stage 2",Colorless,Uncommon
3593,Pinsir,NULL,0,0,0,0,59,"Secret Wonders","Pokémon - Basic",Grass,Uncommon
3594,Quagsire,NULL,0,0,0,0,60,"Secret Wonders","Pokémon - Stage 1",Water,Uncommon
3595,Raticate,NULL,0,0,0,0,61,"Secret Wonders","Pokémon - Stage 1",Colorless,Uncommon
3596,Roselia,NULL,0,0,0,0,62,"Secret Wonders","Pokémon - Basic",Grass,Uncommon
3597,Sableye,NULL,0,0,0,0,63,"Secret Wonders","Pokémon - Basic",Darkness,Uncommon
3598,Shelgon,NULL,0,0,0,0,64,"Secret Wonders","Pokémon - Stage 1",Colorless,Uncommon
3599,Skiploom,NULL,0,0,0,0,65,"Secret Wonders","Pokémon - Stage 1",Grass,Uncommon
3600,Smeargle,NULL,0,0,0,0,66,"Secret Wonders","Pokémon - Basic",Colorless,Uncommon
3601,Smoochum,NULL,0,0,0,0,67,"Secret Wonders","Pokémon - Basic",Psychic,Uncommon
3602,"Unown K",NULL,0,0,0,0,68,"Secret Wonders","Pokémon - Basic",Psychic,Uncommon
3603,"Unown N",NULL,0,0,0,0,69,"Secret Wonders","Pokémon - Basic",Psychic,Uncommon
3604,"Unown O",NULL,0,0,0,0,70,"Secret Wonders","Pokémon - Basic",Psychic,Uncommon
3605,"Unown X",NULL,0,0,0,0,71,"Secret Wonders","Pokémon - Basic",Psychic,Uncommon
3606,"Unown Z",NULL,0,0,0,0,72,"Secret Wonders","Pokémon - Basic",Psychic,Uncommon
3607,Venomoth,NULL,0,0,0,0,73,"Secret Wonders","Pokémon - Stage 1",Grass,Uncommon
3608,Vibrava,NULL,0,0,0,0,74,"Secret Wonders","Pokémon - Stage 1",Fighting,Uncommon
3609,Wartortle,NULL,0,0,0,0,75,"Secret Wonders","Pokémon - Stage 1",Water,Uncommon
3610,Bagon,NULL,0,0,0,0,76,"Secret Wonders","Pokémon - Basic",Colorless,Common
3611,Bulbasaur,NULL,0,0,0,0,77,"Secret Wonders","Pokémon - Basic",Grass,Common
3612,"Burmy Plant Cloak",NULL,0,0,0,0,78,"Secret Wonders","Pokémon - Basic",Grass,Common
3613,"Burmy Sandy Cloak",NULL,0,0,0,0,79,"Secret Wonders","Pokémon - Basic",Grass,Common
3614,"Burmy Trash Cloak",NULL,0,0,0,0,80,"Secret Wonders","Pokémon - Basic",Grass,Common
3615,Carvanha,NULL,0,0,0,0,81,"Secret Wonders","Pokémon - Basic",Darkness,Common
3616,Charmander,NULL,0,0,0,0,82,"Secret Wonders","Pokémon - Basic",Fire,Common
3617,Clefairy,NULL,0,0,0,0,83,"Secret Wonders","Pokémon - Basic",n/a,Common
3618,Corsola,NULL,0,0,0,0,84,"Secret Wonders","Pokémon - Basic",Water,Common
3619,Diglett,NULL,0,0,0,0,85,"Secret Wonders","Pokémon - Basic",Fighting,Common
3620,Duskull,NULL,0,0,0,0,86,"Secret Wonders","Pokémon - Basic",Psychic,Common
3621,Electabuzz,NULL,0,0,0,0,87,"Secret Wonders","Pokémon - Basic",Lightning,Common
3622,Grimer,NULL,0,0,0,0,88,"Secret Wonders","Pokémon - Basic",Psychic,Common
3623,Growlithe,NULL,0,0,0,0,89,"Secret Wonders","Pokémon - Basic",Fire,Common
3624,Hoppip,NULL,0,0,0,0,90,"Secret Wonders","Pokémon - Basic",Grass,Common
3625,Lickitung,NULL,0,0,0,0,91,"Secret Wonders","Pokémon - Basic",Colorless,Common
3626,Lotad,NULL,0,0,0,0,92,"Secret Wonders","Pokémon - Basic",Water,Common
3627,Magmar,NULL,0,0,0,0,93,"Secret Wonders","Pokémon - Basic",Fire,Common
3628,Mareep,NULL,0,0,0,0,94,"Secret Wonders","Pokémon - Basic",Lightning,Common
3629,Murkrow,NULL,0,0,0,0,95,"Secret Wonders","Pokémon - Basic",Darkness,Common
3630,Natu,NULL,0,0,0,0,96,"Secret Wonders","Pokémon - Basic",Psychic,Common
3631,"Nidoran Male",NULL,0,0,0,0,97,"Secret Wonders","Pokémon - Basic",Psychic,Common
3632,Phanpy,NULL,0,0,0,0,98,"Secret Wonders","Pokémon - Basic",Fighting,Common
3633,Pidgey,NULL,0,0,0,0,99,"Secret Wonders","Pokémon - Basic",Colorless,Common
3634,Psyduck,NULL,0,0,0,0,100,"Secret Wonders","Pokémon - Basic",Water,Common
3635,Qwilfish,NULL,0,0,0,0,101,"Secret Wonders","Pokémon - Basic",Water,Common
3636,Ralts,NULL,0,0,0,0,102,"Secret Wonders","Pokémon - Basic",Psychic,Common
3637,Rattata,NULL,0,0,0,0,103,"Secret Wonders","Pokémon - Basic",Colorless,Common
3638,Sentret,NULL,0,0,0,0,104,"Secret Wonders","Pokémon - Basic",Colorless,Common
3639,Shellder,NULL,0,0,0,0,105,"Secret Wonders","Pokémon - Basic",Water,Common
3640,"Shellos East Sea",NULL,0,0,0,0,106,"Secret Wonders","Pokémon - Basic",Water,Common
3641,"Shellos West Sea",NULL,0,0,0,0,107,"Secret Wonders","Pokémon - Basic",Water,Common
3642,Shroomish,NULL,0,0,0,0,108,"Secret Wonders","Pokémon - Basic",Grass,Common
3643,Shuckle,NULL,0,0,0,0,109,"Secret Wonders","Pokémon - Basic",Grass,Common
3644,Shuppet,NULL,0,0,0,0,110,"Secret Wonders","Pokémon - Basic",Psychic,Common
3645,Spinda,NULL,0,0,0,0,111,"Secret Wonders","Pokémon - Basic",Colorless,Common
3646,Squirtle,NULL,0,0,0,0,112,"Secret Wonders","Pokémon - Basic",Water,Common
3647,Stantler,NULL,0,0,0,0,113,"Secret Wonders","Pokémon - Basic",Colorless,Common
3648,Sunkern,NULL,0,0,0,0,114,"Secret Wonders","Pokémon - Basic",Grass,Common
3649,Trapinch,NULL,0,0,0,0,115,"Secret Wonders","Pokémon - Basic",Fighting,Common
3650,Venonat,NULL,0,0,0,0,116,"Secret Wonders","Pokémon - Basic",Grass,Common
3651,Voltorb,NULL,0,0,0,0,117,"Secret Wonders","Pokémon - Basic",Lightning,Common
3652,Wooper,NULL,0,0,0,0,118,"Secret Wonders","Pokémon - Basic",Water,Common
3653,"Bebe\'s Search",NULL,0,0,0,0,119,"Secret Wonders","Trainer - Supporter",n/a,Uncommon
3654,"Night Maintenance",NULL,0,0,0,0,120,"Secret Wonders",Trainer,n/a,Uncommon
3655,PlusPower,NULL,0,0,0,0,121,"Secret Wonders",Trainer,n/a,Uncommon
3656,"Professor Oak\'s Visit",NULL,0,0,0,0,122,"Secret Wonders","Trainer - Supporter",n/a,Uncommon
3657,"Professor Rowan",NULL,0,0,0,0,123,"Secret Wonders","Trainer - Supporter",n/a,Uncommon
3658,Rival,NULL,0,0,0,0,124,"Secret Wonders","Trainer - Supporter",n/a,Uncommon
3659,"Roseanne\'s Research",NULL,0,0,0,0,125,"Secret Wonders","Trainer - Supporter",n/a,Uncommon
3660,"Team Galactic\'s Mars",NULL,0,0,0,0,126,"Secret Wonders","Trainer - Supporter",n/a,Uncommon
3661,Potion,NULL,0,0,0,0,127,"Secret Wonders",Trainer,n/a,Common
3662,Switch,NULL,0,0,0,0,128,"Secret Wonders",Trainer,n/a,Common
3663,"Darkness Energy",NULL,0,0,0,0,129,"Secret Wonders","Energy - Special Energy",n/a,Uncommon
3664,"Metal Energy",NULL,0,0,0,0,130,"Secret Wonders","Energy - Special Energy",n/a,Uncommon
3665,"Gardevoir LV.X",NULL,0,0,0,0,131,"Secret Wonders","Pokémon - Level-Up",Psychic,"Rare Holo"
3666,Blaziken,NULL,0,0,0,0,1,"Great Encounters","Pokémon - Stage 2",Fire,Rare
3667,Cresselia,NULL,0,0,0,0,2,"Great Encounters","Pokémon - Basic",Psychic,Rare
3668,Darkrai,NULL,0,0,0,0,3,"Great Encounters","Pokémon - Basic",Darkness,Rare
3669,Darkrai,NULL,0,0,0,0,4,"Great Encounters","Pokémon - Basic",Darkness,Rare
3670,Pachirisu,NULL,0,0,0,0,5,"Great Encounters","Pokémon - Basic",Lightning,Rare
